Date,UserID,RecipeID,Event
2022-01-24 01:00:48,1633,56,steps
2022-01-24 02:14:12,252,268,view_recipe
2022-01-24 02:16:13,252,268,short_description
2022-01-24 02:17:56,252,268,steps
2022-01-24 02:37:04,1789,265,view_recipe
2022-01-24 02:38:43,1789,265,short_description
2022-01-24 02:39:13,1806,345,view_recipe
2022-01-24 02:39:24,1332,244,view_recipe
2022-01-24 02:40:52,1806,345,short_description
2022-01-24 02:41:38,1332,244,short_description
2022-01-24 02:41:40,1789,265,long_description
2022-01-24 02:42:36,1806,345,long_description
2022-01-24 02:42:52,1789,265,steps
2022-01-24 02:44:09,1332,244,steps
2022-01-24 02:45:27,1806,345,steps
2022-01-24 02:49:32,1419,470,view_recipe
2022-01-24 02:51:40,1419,470,short_description
2022-01-24 02:54:04,1419,470,steps
2022-01-24 03:21:23,115,281,view_recipe
2022-01-24 03:23:03,115,281,short_description
2022-01-24 03:25:20,115,281,long_description
2022-01-24 03:25:28,115,281,steps
2022-01-24 03:27:48,321,84,view_recipe
2022-01-24 03:29:22,321,84,short_description
2022-01-24 03:29:55,321,84,steps
2022-01-24 03:30:10,321,84,view_comments
2022-01-24 04:12:39,90,152,view_recipe
2022-01-24 04:14:23,90,152,short_description
2022-01-24 04:17:07,90,152,long_description
2022-01-24 04:19:46,90,152,steps
2022-01-24 04:41:42,616,217,view_recipe
2022-01-24 04:42:50,616,217,short_description
2022-01-24 04:45:26,616,217,long_description
2022-01-24 04:47:06,616,217,steps
2022-01-24 04:56:19,883,354,view_recipe
2022-01-24 04:58:13,883,354,short_description
2022-01-24 05:00:52,883,354,long_description
2022-01-24 05:02:01,883,354,steps
2022-01-24 05:07:33,1064,238,view_recipe
2022-01-24 05:09:42,1064,238,short_description
2022-01-24 05:10:25,1064,238,steps
2022-01-24 05:52:24,54,432,view_recipe
2022-01-24 05:52:55,54,432,steps
2022-01-24 06:07:51,352,248,view_recipe
2022-01-24 06:08:42,352,248,steps
2022-01-24 06:10:21,352,248,view_comments
2022-01-24 06:45:10,1981,479,view_recipe
2022-01-24 06:45:19,1981,479,short_description
2022-01-24 06:46:19,1981,479,steps
2022-01-24 06:59:16,414,465,view_recipe
2022-01-24 06:59:31,414,465,short_description
2022-01-24 07:01:09,414,465,long_description
2022-01-24 07:01:37,414,465,steps
2022-01-24 07:17:52,1487,490,view_recipe
2022-01-24 07:18:24,1487,490,short_description
2022-01-24 07:18:55,1487,490,long_description
2022-01-24 07:21:07,1487,490,steps
2022-01-24 07:21:19,1487,490,view_comments
2022-01-24 07:37:38,1618,20,view_recipe
2022-01-24 07:40:06,1618,20,short_description
2022-01-24 07:41:00,1618,20,steps
2022-01-24 07:43:24,1239,153,view_recipe
2022-01-24 07:45:42,1239,153,short_description
2022-01-24 07:48:24,1239,153,long_description
2022-01-24 07:51:08,1239,153,steps
2022-01-24 07:51:50,880,488,view_recipe
2022-01-24 07:53:01,880,488,short_description
2022-01-24 07:53:44,1239,153,view_comments
2022-01-24 07:55:05,880,488,steps
2022-01-24 07:56:58,880,488,view_comments
2022-01-24 08:41:39,1592,137,view_recipe
2022-01-24 08:41:45,1592,137,short_description
2022-01-24 08:44:10,1592,137,steps
2022-01-24 08:44:53,180,361,view_recipe
2022-01-24 08:46:52,180,361,long_description
2022-01-24 08:47:28,180,361,steps
2022-01-24 08:47:56,180,361,view_comments
2022-01-24 09:11:12,456,338,view_recipe
2022-01-24 09:11:39,456,338,short_description
2022-01-24 09:14:03,456,338,long_description
2022-01-24 09:16:00,456,338,steps
2022-01-24 09:17:50,456,338,view_comments
2022-01-24 10:18:00,1281,451,view_recipe
2022-01-24 10:20:44,1281,451,short_description
2022-01-24 10:21:18,1281,451,steps
2022-01-24 10:32:32,884,206,view_recipe
2022-01-24 10:33:12,884,206,short_description
2022-01-24 10:35:07,884,206,steps
2022-01-24 11:10:20,1238,155,view_recipe
2022-01-24 11:10:39,1238,155,short_description
2022-01-24 11:12:12,1723,438,view_recipe
2022-01-24 11:12:37,1238,155,long_description
2022-01-24 11:13:39,1723,438,short_description
2022-01-24 11:15:06,1238,155,steps
2022-01-24 11:15:53,1723,438,long_description
2022-01-24 11:18:42,1723,438,steps
2022-01-24 11:27:47,754,186,view_recipe
2022-01-24 11:30:18,754,186,short_description
2022-01-24 11:31:15,754,186,long_description
2022-01-24 11:33:35,754,186,steps
2022-01-24 11:46:13,1974,135,view_recipe
2022-01-24 11:47:57,1974,135,short_description
2022-01-24 11:50:15,1974,135,long_description
2022-01-24 11:52:29,1974,135,steps
2022-01-24 11:53:39,1974,135,view_comments
2022-01-24 12:03:27,784,472,view_recipe
2022-01-24 12:04:10,784,472,short_description
2022-01-24 12:04:40,784,472,long_description
2022-01-24 12:06:52,784,472,steps
2022-01-24 13:08:39,1464,473,view_recipe
2022-01-24 13:09:01,1464,473,short_description
2022-01-24 13:11:00,1464,473,steps
2022-01-24 13:11:41,1714,113,view_recipe
2022-01-24 13:13:00,1464,473,view_comments
2022-01-24 13:13:02,1714,113,short_description
2022-01-24 13:15:34,1714,113,steps
2022-01-24 14:43:23,1482,145,view_recipe
2022-01-24 14:44:29,1482,145,short_description
2022-01-24 14:45:20,1482,145,steps
2022-01-24 14:50:10,1998,380,view_recipe
2022-01-24 14:52:36,1998,380,short_description
2022-01-24 14:54:35,1998,380,steps
2022-01-24 14:55:48,1998,380,view_comments
2022-01-24 15:56:14,1983,452,view_recipe
2022-01-24 15:56:52,164,249,view_recipe
2022-01-24 15:57:33,1983,452,short_description
2022-01-24 15:59:22,164,249,short_description
2022-01-24 15:59:22,1983,452,steps
2022-01-24 16:02:21,164,249,long_description
2022-01-24 16:04:37,164,249,steps
2022-01-24 16:06:28,164,249,view_comments
2022-01-24 16:37:44,1714,20,view_recipe
2022-01-24 16:40:44,1714,20,short_description
2022-01-24 16:42:47,1714,20,long_description
2022-01-24 16:43:00,1714,20,steps
2022-01-24 17:04:40,1539,62,view_recipe
2022-01-24 17:04:52,1539,62,short_description
2022-01-24 17:06:57,1539,62,steps
2022-01-24 17:08:05,1867,371,view_recipe
2022-01-24 17:08:24,1867,371,short_description
2022-01-24 17:10:33,1867,371,steps
2022-01-24 17:23:01,1788,451,view_recipe
2022-01-24 17:25:34,1806,363,view_recipe
2022-01-24 17:25:48,1788,451,short_description
2022-01-24 17:26:11,1806,363,short_description
2022-01-24 17:27:12,1788,451,long_description
2022-01-24 17:28:06,1788,451,steps
2022-01-24 17:28:22,1806,363,long_description
2022-01-24 17:28:33,1788,451,view_comments
2022-01-24 17:30:28,1806,363,steps
2022-01-24 17:31:22,1106,342,view_recipe
2022-01-24 17:32:51,1806,363,view_comments
2022-01-24 17:33:45,1106,342,short_description
2022-01-24 17:36:19,1106,342,steps
2022-01-24 18:35:34,1426,494,view_recipe
2022-01-24 18:36:12,1426,494,short_description
2022-01-24 18:36:53,1426,494,steps
2022-01-24 18:37:55,1426,494,view_comments
2022-01-24 18:51:28,1834,213,view_recipe
2022-01-24 18:54:22,1834,213,short_description
2022-01-24 18:55:03,1834,213,steps
2022-01-24 19:56:12,1879,223,view_recipe
2022-01-24 19:57:00,1879,223,short_description
2022-01-24 19:59:58,1879,223,steps
2022-01-24 20:00:24,1879,223,view_comments
2022-01-24 20:06:58,1626,422,view_recipe
2022-01-24 20:09:11,1626,422,short_description
2022-01-24 20:10:26,1626,422,steps
2022-01-24 20:12:14,1431,374,view_recipe
2022-01-24 20:12:28,1626,422,view_comments
2022-01-24 20:12:32,1431,374,short_description
2022-01-24 20:12:58,1431,374,long_description
2022-01-24 20:13:50,1431,374,steps
2022-01-24 20:19:50,1700,431,view_recipe
2022-01-24 20:21:07,1700,431,short_description
2022-01-24 20:21:15,1700,431,steps
2022-01-24 20:23:18,1700,431,view_comments
2022-01-24 20:31:38,1204,303,view_recipe
2022-01-24 20:34:29,1204,303,short_description
2022-01-24 20:36:29,1204,303,steps
2022-01-24 20:36:59,1204,303,view_comments
2022-01-24 20:49:12,357,332,view_recipe
2022-01-24 20:50:36,357,332,short_description
2022-01-24 20:50:45,357,332,long_description
2022-01-24 20:52:08,524,96,view_recipe
2022-01-24 20:52:09,357,332,steps
2022-01-24 20:52:39,524,96,short_description
2022-01-24 20:53:21,357,332,view_comments
2022-01-24 20:53:48,524,96,steps
2022-01-24 20:54:13,524,96,view_comments
2022-01-24 21:04:24,973,88,view_recipe
2022-01-24 21:05:37,973,88,short_description
2022-01-24 21:08:23,973,88,steps
2022-01-24 21:10:24,973,88,view_comments
2022-01-24 21:34:53,941,87,view_recipe
2022-01-24 21:37:32,941,87,short_description
2022-01-24 21:39:03,941,87,steps
2022-01-24 21:39:49,376,498,view_recipe
2022-01-24 21:42:05,376,498,short_description
2022-01-24 21:43:00,376,498,steps
2022-01-24 21:43:27,376,498,view_comments
2022-01-24 22:26:59,1218,343,view_recipe
2022-01-24 22:27:32,1218,343,short_description
2022-01-24 22:29:05,1218,343,long_description
2022-01-24 22:30:44,1218,343,steps
2022-01-24 22:30:44,344,346,view_recipe
2022-01-24 22:31:38,344,346,long_description
2022-01-24 22:32:38,1218,343,view_comments
2022-01-24 22:32:59,344,346,steps
2022-01-24 22:35:23,344,346,view_comments
2022-01-24 23:59:55,902,47,view_recipe
2022-01-25 00:01:09,902,47,short_description
2022-01-25 00:01:35,902,47,steps
2022-01-25 00:03:03,1172,161,view_recipe
2022-01-25 00:03:13,1172,161,short_description
2022-01-25 00:03:31,1172,161,steps
2022-01-25 00:04:27,1172,161,view_comments
2022-01-25 00:06:50,1257,461,view_recipe
2022-01-25 00:08:00,1257,461,long_description
2022-01-25 00:10:07,1257,461,steps
2022-01-25 00:33:41,72,301,view_recipe
2022-01-25 00:36:31,72,301,short_description
2022-01-25 00:38:04,72,301,steps
2022-01-25 00:51:26,1406,52,view_recipe
2022-01-25 00:51:50,1406,52,short_description
2022-01-25 00:54:32,1406,52,steps
2022-01-25 01:10:23,1054,462,view_recipe
2022-01-25 01:11:07,1054,462,short_description
2022-01-25 01:11:37,1054,462,steps
2022-01-25 01:14:22,1054,462,view_comments
2022-01-25 01:18:38,1530,116,view_recipe
2022-01-25 01:18:51,1530,116,short_description
2022-01-25 01:20:33,1530,116,long_description
2022-01-25 01:22:55,1530,116,steps
2022-01-25 02:14:33,1595,201,view_recipe
2022-01-25 02:14:41,1943,348,view_recipe
2022-01-25 02:15:21,1595,201,short_description
2022-01-25 02:17:22,1595,201,long_description
2022-01-25 02:17:38,1943,348,short_description
2022-01-25 02:18:30,1595,201,steps
2022-01-25 02:19:08,1943,348,steps
2022-01-25 02:22:45,1537,496,view_recipe
2022-01-25 02:24:15,1537,496,short_description
2022-01-25 02:27:13,1537,496,long_description
2022-01-25 02:29:10,1537,496,steps
2022-01-25 03:00:18,44,40,view_recipe
2022-01-25 03:00:55,44,40,short_description
2022-01-25 03:02:23,44,40,long_description
2022-01-25 03:05:21,44,40,steps
2022-01-25 03:06:46,44,40,view_comments
2022-01-25 03:10:46,462,315,view_recipe
2022-01-25 03:11:13,462,315,short_description
2022-01-25 03:14:06,462,315,steps
2022-01-25 03:16:05,462,315,view_comments
2022-01-25 03:32:07,1446,427,view_recipe
2022-01-25 03:34:31,1446,427,short_description
2022-01-25 03:35:57,1446,427,long_description
2022-01-25 03:38:13,1446,427,steps
2022-01-25 03:41:13,1446,427,view_comments
2022-01-25 04:06:32,1469,307,view_recipe
2022-01-25 04:08:21,1469,307,short_description
2022-01-25 04:11:13,1469,307,steps
2022-01-25 04:12:32,1532,188,view_recipe
2022-01-25 04:13:53,1469,307,view_comments
2022-01-25 04:14:56,1532,188,short_description
2022-01-25 04:17:06,1532,188,steps
2022-01-25 04:55:03,585,107,view_recipe
2022-01-25 04:56:14,585,107,short_description
2022-01-25 04:57:50,585,107,steps
2022-01-25 06:21:17,703,43,view_recipe
2022-01-25 06:21:43,703,43,short_description
2022-01-25 06:22:23,703,43,long_description
2022-01-25 06:23:38,703,43,steps
2022-01-25 07:06:52,628,418,view_recipe
2022-01-25 07:08:26,628,418,short_description
2022-01-25 07:10:20,628,418,long_description
2022-01-25 07:11:57,628,418,steps
2022-01-25 07:14:55,628,418,view_comments
2022-01-25 08:00:03,1535,398,view_recipe
2022-01-25 08:02:35,1535,398,short_description
2022-01-25 08:05:16,1535,398,steps
2022-01-25 08:05:27,1535,398,view_comments
2022-01-25 08:18:30,1683,20,view_recipe
2022-01-25 08:19:37,1683,20,short_description
2022-01-25 08:22:25,1683,20,steps
2022-01-25 08:54:28,1790,198,view_recipe
2022-01-25 08:56:41,1790,198,short_description
2022-01-25 08:57:28,1790,198,steps
2022-01-25 09:40:39,1156,467,view_recipe
2022-01-25 09:43:35,1156,467,short_description
2022-01-25 09:43:49,1156,467,long_description
2022-01-25 09:45:25,1156,467,steps
2022-01-25 09:59:10,897,249,view_recipe
2022-01-25 10:01:38,897,249,short_description
2022-01-25 10:03:13,897,249,steps
2022-01-25 10:27:59,502,432,view_recipe
2022-01-25 10:30:24,502,432,short_description
2022-01-25 10:32:06,502,432,steps
2022-01-25 11:00:22,334,260,view_recipe
2022-01-25 11:02:58,334,260,short_description
2022-01-25 11:04:23,334,260,steps
2022-01-25 11:11:38,876,301,view_recipe
2022-01-25 11:13:37,876,301,long_description
2022-01-25 11:15:43,876,301,steps
2022-01-25 11:44:40,1218,420,view_recipe
2022-01-25 11:47:28,1218,420,short_description
2022-01-25 11:49:17,1218,420,steps
2022-01-25 11:51:09,199,32,view_recipe
2022-01-25 11:51:14,199,32,short_description
2022-01-25 11:51:22,199,32,steps
2022-01-25 12:46:19,1192,273,view_recipe
2022-01-25 12:47:28,1192,273,short_description
2022-01-25 12:49:38,1192,273,long_description
2022-01-25 12:51:29,1192,273,steps
2022-01-25 12:53:13,1192,273,view_comments
2022-01-25 13:04:53,184,425,view_recipe
2022-01-25 13:05:30,184,425,short_description
2022-01-25 13:05:46,184,425,long_description
2022-01-25 13:06:58,184,425,steps
2022-01-25 13:28:38,1686,158,view_recipe
2022-01-25 13:31:34,1686,158,short_description
2022-01-25 13:32:19,1688,349,view_recipe
2022-01-25 13:32:29,1686,158,long_description
2022-01-25 13:33:06,1688,349,short_description
2022-01-25 13:34:47,1688,349,steps
2022-01-25 13:35:15,1686,158,steps
2022-01-25 13:35:29,1688,349,view_comments
2022-01-25 15:15:01,1402,206,view_recipe
2022-01-25 15:17:30,1402,206,short_description
2022-01-25 15:18:23,1402,206,steps
2022-01-25 16:06:58,59,238,view_recipe
2022-01-25 16:09:54,59,238,short_description
2022-01-25 16:10:22,59,238,long_description
2022-01-25 16:12:31,1954,88,view_recipe
2022-01-25 16:13:22,59,238,steps
2022-01-25 16:15:03,1954,88,short_description
2022-01-25 16:17:00,1954,88,steps
2022-01-25 16:55:45,1771,405,view_recipe
2022-01-25 16:56:41,1771,405,short_description
2022-01-25 16:58:46,1771,405,steps
2022-01-25 18:37:03,31,113,view_recipe
2022-01-25 18:38:24,1616,169,view_recipe
2022-01-25 18:39:20,31,113,short_description
2022-01-25 18:39:56,1616,169,short_description
2022-01-25 18:40:13,115,344,view_recipe
2022-01-25 18:40:27,31,113,long_description
2022-01-25 18:40:43,1616,169,long_description
2022-01-25 18:41:10,115,344,short_description
2022-01-25 18:41:32,31,113,steps
2022-01-25 18:41:36,1616,169,steps
2022-01-25 18:41:52,115,344,long_description
2022-01-25 18:44:01,115,344,steps
2022-01-25 18:53:40,1424,273,view_recipe
2022-01-25 18:56:20,1424,273,short_description
2022-01-25 18:56:43,1424,273,steps
2022-01-25 19:02:00,129,177,view_recipe
2022-01-25 19:03:11,1728,292,view_recipe
2022-01-25 19:04:11,129,177,short_description
2022-01-25 19:04:26,1728,292,short_description
2022-01-25 19:05:57,129,177,long_description
2022-01-25 19:06:39,1728,292,long_description
2022-01-25 19:08:26,129,177,steps
2022-01-25 19:08:30,1728,292,steps
2022-01-25 19:09:40,129,177,view_comments
2022-01-25 19:37:00,1193,100,view_recipe
2022-01-25 19:37:36,1193,100,short_description
2022-01-25 19:38:38,1193,100,steps
2022-01-25 19:52:25,436,136,view_recipe
2022-01-25 19:55:19,436,136,long_description
2022-01-25 19:58:19,436,136,steps
2022-01-25 20:10:59,616,418,view_recipe
2022-01-25 20:12:43,616,418,short_description
2022-01-25 20:15:02,616,418,steps
2022-01-25 20:51:08,1782,202,view_recipe
2022-01-25 20:54:07,1782,202,short_description
2022-01-25 20:54:13,1782,202,steps
2022-01-25 20:55:22,1205,359,view_recipe
2022-01-25 20:57:10,1205,359,short_description
2022-01-25 20:57:16,1205,359,long_description
2022-01-25 20:57:56,1628,203,view_recipe
2022-01-25 20:59:31,1205,359,steps
2022-01-25 21:00:26,1205,359,view_comments
2022-01-25 21:00:42,1628,203,short_description
2022-01-25 21:02:49,1628,203,steps
2022-01-25 21:04:39,1628,203,view_comments
2022-01-25 22:10:08,1133,295,view_recipe
2022-01-25 22:12:38,1133,295,short_description
2022-01-25 22:13:19,1133,295,long_description
2022-01-25 22:16:08,1133,295,steps
2022-01-25 23:02:35,1663,12,view_recipe
2022-01-25 23:05:26,1663,12,short_description
2022-01-25 23:06:08,1663,12,long_description
2022-01-25 23:08:10,1663,12,steps
2022-01-25 23:47:48,994,333,view_recipe
2022-01-25 23:50:44,994,333,short_description
2022-01-25 23:53:44,994,333,steps
2022-01-25 23:54:21,994,333,view_comments
2022-01-25 23:55:10,1998,353,view_recipe
2022-01-25 23:56:06,1998,353,short_description
2022-01-25 23:57:37,1998,353,long_description
2022-01-25 23:58:33,1998,353,steps
2022-01-26 00:03:38,85,462,view_recipe
2022-01-26 00:03:48,85,462,short_description
2022-01-26 00:05:24,85,462,steps
2022-01-26 00:06:42,1715,374,view_recipe
2022-01-26 00:08:10,1715,374,short_description
2022-01-26 00:09:30,1715,374,steps
2022-01-26 00:20:23,109,9,view_recipe
2022-01-26 00:21:23,109,9,short_description
2022-01-26 00:24:12,109,9,steps
2022-01-26 00:40:32,52,192,view_recipe
2022-01-26 00:40:41,52,192,short_description
2022-01-26 00:41:20,52,192,steps
2022-01-26 00:46:17,205,68,view_recipe
2022-01-26 00:47:04,205,68,short_description
2022-01-26 00:49:14,205,68,steps
2022-01-26 00:52:05,205,68,view_comments
2022-01-26 00:57:55,873,267,view_recipe
2022-01-26 00:59:51,873,267,short_description
2022-01-26 01:01:08,873,267,long_description
2022-01-26 01:01:26,1100,195,view_recipe
2022-01-26 01:01:29,873,267,steps
2022-01-26 01:01:37,1100,195,short_description
2022-01-26 01:03:50,1100,195,long_description
2022-01-26 01:06:00,1100,195,steps
2022-01-26 01:08:36,1100,195,view_comments
2022-01-26 01:31:47,290,4,view_recipe
2022-01-26 01:33:12,290,4,short_description
2022-01-26 01:34:06,550,333,view_recipe
2022-01-26 01:35:35,290,4,steps
2022-01-26 01:35:50,550,333,short_description
2022-01-26 01:37:15,550,333,long_description
2022-01-26 01:38:11,550,333,steps
2022-01-26 01:40:07,550,333,view_comments
2022-01-26 01:42:17,787,262,view_recipe
2022-01-26 01:45:01,787,262,short_description
2022-01-26 01:46:14,787,262,long_description
2022-01-26 01:48:27,787,262,steps
2022-01-26 01:50:44,787,262,view_comments
2022-01-26 02:52:48,1738,13,view_recipe
2022-01-26 02:54:59,1738,13,short_description
2022-01-26 02:55:39,1738,13,steps
2022-01-26 03:10:22,1603,52,view_recipe
2022-01-26 03:11:58,1603,52,short_description
2022-01-26 03:13:00,1603,52,steps
2022-01-26 03:56:04,1054,410,view_recipe
2022-01-26 03:58:29,1054,410,short_description
2022-01-26 04:00:13,1054,410,steps
2022-01-26 04:01:03,1054,410,view_comments
2022-01-26 04:53:36,295,26,view_recipe
2022-01-26 04:54:01,295,26,short_description
2022-01-26 04:54:13,295,26,long_description
2022-01-26 04:55:57,295,26,steps
2022-01-26 05:18:01,1441,266,view_recipe
2022-01-26 05:19:47,1441,266,short_description
2022-01-26 05:22:10,1441,266,long_description
2022-01-26 05:24:23,1441,266,steps
2022-01-26 05:55:22,1795,417,view_recipe
2022-01-26 05:56:18,1795,417,short_description
2022-01-26 05:57:50,1795,417,steps
2022-01-26 06:00:27,1795,417,view_comments
2022-01-26 06:55:03,1739,364,view_recipe
2022-01-26 06:57:53,1739,364,short_description
2022-01-26 06:59:59,1739,364,long_description
2022-01-26 07:01:31,1739,364,steps
2022-01-26 07:04:42,300,362,view_recipe
2022-01-26 07:07:39,300,362,short_description
2022-01-26 07:08:26,300,362,steps
2022-01-26 07:26:33,862,400,view_recipe
2022-01-26 07:29:25,862,400,short_description
2022-01-26 07:31:32,862,400,long_description
2022-01-26 07:32:57,862,400,steps
2022-01-26 07:37:57,1942,67,view_recipe
2022-01-26 07:38:20,1942,67,long_description
2022-01-26 07:40:55,1942,67,steps
2022-01-26 07:43:14,1942,67,view_comments
2022-01-26 08:05:25,401,400,view_recipe
2022-01-26 08:06:25,401,400,short_description
2022-01-26 08:07:44,401,400,long_description
2022-01-26 08:08:29,401,400,steps
2022-01-26 08:14:54,1222,88,view_recipe
2022-01-26 08:15:25,1222,88,short_description
2022-01-26 08:16:39,1222,88,long_description
2022-01-26 08:18:43,1222,88,steps
2022-01-26 08:36:16,263,369,view_recipe
2022-01-26 08:37:15,263,369,short_description
2022-01-26 08:37:34,263,369,long_description
2022-01-26 08:38:21,263,369,steps
2022-01-26 08:41:08,263,369,view_comments
2022-01-26 09:16:37,1354,212,view_recipe
2022-01-26 09:16:57,1354,212,short_description
2022-01-26 09:19:46,1354,212,steps
2022-01-26 09:35:23,638,109,view_recipe
2022-01-26 09:38:05,638,109,short_description
2022-01-26 09:38:39,638,109,long_description
2022-01-26 09:39:06,638,109,steps
2022-01-26 10:13:06,793,310,view_recipe
2022-01-26 10:14:43,793,310,short_description
2022-01-26 10:15:32,793,310,long_description
2022-01-26 10:16:35,793,310,steps
2022-01-26 10:18:40,793,310,view_comments
2022-01-26 10:32:57,0,306,view_recipe
2022-01-26 10:34:58,0,306,short_description
2022-01-26 10:35:42,0,306,long_description
2022-01-26 10:38:09,0,306,steps
2022-01-26 11:30:10,1390,320,view_recipe
2022-01-26 11:32:01,1390,320,short_description
2022-01-26 11:34:30,1390,320,steps
2022-01-26 11:41:58,955,261,view_recipe
2022-01-26 11:44:35,955,261,short_description
2022-01-26 11:45:36,955,261,long_description
2022-01-26 11:46:43,955,261,steps
2022-01-26 11:53:15,170,110,view_recipe
2022-01-26 11:53:46,170,110,steps
2022-01-26 11:57:33,601,437,view_recipe
2022-01-26 11:58:44,601,437,short_description
2022-01-26 11:59:56,601,437,steps
2022-01-26 12:00:08,915,68,view_recipe
2022-01-26 12:02:44,915,68,steps
2022-01-26 12:03:04,1462,69,view_recipe
2022-01-26 12:05:46,1462,69,short_description
2022-01-26 12:07:26,1462,69,long_description
2022-01-26 12:09:17,532,494,view_recipe
2022-01-26 12:09:47,1462,69,steps
2022-01-26 12:10:10,532,494,short_description
2022-01-26 12:10:59,532,494,long_description
2022-01-26 12:13:35,532,494,steps
2022-01-26 12:25:33,125,29,view_recipe
2022-01-26 12:26:19,125,29,short_description
2022-01-26 12:27:02,1122,114,view_recipe
2022-01-26 12:28:25,125,29,steps
2022-01-26 12:29:13,1122,114,short_description
2022-01-26 12:29:21,1122,114,steps
2022-01-26 12:31:07,1122,114,view_comments
2022-01-26 12:35:28,35,445,view_recipe
2022-01-26 12:38:09,35,445,short_description
2022-01-26 12:39:55,35,445,long_description
2022-01-26 12:40:51,35,445,steps
2022-01-26 12:47:31,1135,265,view_recipe
2022-01-26 12:48:03,1135,265,short_description
2022-01-26 12:49:48,1135,265,long_description
2022-01-26 12:51:18,1135,265,steps
2022-01-26 12:52:00,1135,265,view_comments
2022-01-26 13:09:07,1346,185,view_recipe
2022-01-26 13:11:04,1346,185,short_description
2022-01-26 13:11:14,1346,185,long_description
2022-01-26 13:13:13,1346,185,steps
2022-01-26 13:16:08,1346,185,view_comments
2022-01-26 13:25:34,742,401,view_recipe
2022-01-26 13:27:16,742,401,short_description
2022-01-26 13:29:51,742,401,steps
2022-01-26 14:53:39,933,488,view_recipe
2022-01-26 14:54:46,933,488,short_description
2022-01-26 14:56:39,933,488,steps
2022-01-26 14:58:24,933,488,view_comments
2022-01-26 14:58:30,1999,331,view_recipe
2022-01-26 15:00:34,1999,331,short_description
2022-01-26 15:01:04,1999,331,steps
2022-01-26 15:31:53,325,237,view_recipe
2022-01-26 15:34:19,325,237,short_description
2022-01-26 15:35:22,325,237,steps
2022-01-26 15:35:31,325,237,view_comments
2022-01-26 15:43:13,404,129,view_recipe
2022-01-26 15:43:57,404,129,short_description
2022-01-26 15:44:29,404,129,long_description
2022-01-26 15:45:31,404,129,steps
2022-01-26 16:07:07,642,40,view_recipe
2022-01-26 16:09:49,642,40,short_description
2022-01-26 16:10:23,642,40,long_description
2022-01-26 16:10:55,642,40,steps
2022-01-26 16:12:47,642,40,view_comments
2022-01-26 16:13:21,41,210,view_recipe
2022-01-26 16:15:33,41,210,short_description
2022-01-26 16:17:13,41,210,steps
2022-01-26 16:22:03,258,340,view_recipe
2022-01-26 16:22:49,258,340,short_description
2022-01-26 16:25:06,258,340,long_description
2022-01-26 16:27:38,258,340,steps
2022-01-26 17:42:05,1117,447,view_recipe
2022-01-26 17:43:50,1117,447,short_description
2022-01-26 17:46:33,1117,447,long_description
2022-01-26 17:46:45,1117,447,steps
2022-01-26 17:55:38,1752,264,view_recipe
2022-01-26 17:57:47,1752,264,short_description
2022-01-26 17:58:43,1752,264,steps
2022-01-26 18:02:05,627,181,view_recipe
2022-01-26 18:02:07,32,204,view_recipe
2022-01-26 18:03:10,32,204,short_description
2022-01-26 18:04:05,32,204,long_description
2022-01-26 18:04:21,627,181,short_description
2022-01-26 18:06:11,627,181,long_description
2022-01-26 18:06:30,32,204,steps
2022-01-26 18:07:17,627,181,steps
2022-01-26 18:13:03,1231,278,view_recipe
2022-01-26 18:15:23,1231,278,short_description
2022-01-26 18:17:15,1231,278,long_description
2022-01-26 18:18:30,1231,278,steps
2022-01-26 18:21:34,1651,144,view_recipe
2022-01-26 18:24:09,1651,144,short_description
2022-01-26 18:26:10,1651,144,long_description
2022-01-26 18:27:46,1651,144,steps
2022-01-26 18:30:32,1651,144,view_comments
2022-01-26 18:52:49,1186,410,view_recipe
2022-01-26 18:54:17,1186,410,short_description
2022-01-26 18:56:41,1186,410,long_description
2022-01-26 18:58:08,1186,410,steps
2022-01-26 19:26:14,1088,289,view_recipe
2022-01-26 19:28:08,1088,289,short_description
2022-01-26 19:29:37,1088,289,steps
2022-01-26 19:31:06,1088,289,view_comments
2022-01-26 19:38:10,1602,407,view_recipe
2022-01-26 19:38:51,1602,407,short_description
2022-01-26 19:39:19,1570,451,view_recipe
2022-01-26 19:40:40,1602,407,long_description
2022-01-26 19:42:01,1570,451,short_description
2022-01-26 19:43:11,1602,407,steps
2022-01-26 19:44:23,1570,451,steps
2022-01-26 19:45:07,1570,451,view_comments
2022-01-26 19:45:46,1602,407,view_comments
2022-01-26 21:08:30,473,132,view_recipe
2022-01-26 21:11:24,473,132,short_description
2022-01-26 21:13:04,1638,100,view_recipe
2022-01-26 21:13:08,473,132,long_description
2022-01-26 21:13:33,1638,100,short_description
2022-01-26 21:14:45,473,132,steps
2022-01-26 21:15:36,1638,100,long_description
2022-01-26 21:17:53,1638,100,steps
2022-01-26 21:57:38,661,389,view_recipe
2022-01-26 21:58:17,1847,159,view_recipe
2022-01-26 21:58:26,1847,159,short_description
2022-01-26 21:58:57,1847,159,long_description
2022-01-26 21:59:59,661,389,short_description
2022-01-26 22:00:39,1847,159,steps
2022-01-26 22:00:48,661,389,steps
2022-01-26 22:14:22,341,229,view_recipe
2022-01-26 22:15:25,341,229,short_description
2022-01-26 22:16:41,341,229,long_description
2022-01-26 22:17:27,341,229,steps
